VehicleID,Maker,Model,Year,Colour,Distance,Abuja,Ibadan,Lagos,Brand New,Foreign Used,Nigerian Used,Scaled_Distance,Log_Distance,box_cos_distance,Amount (Million Naira)
VHL17924,29,774,2017,22,27222.0,0,0,1,0,1,0,-0.8189705280573369,10.21178074889202,-1.2406761455196897,47.5
VHL19255,34,1120,2018,2,40878.0,0,0,1,0,1,0,-0.668215113593936,10.618347300001723,-0.8654450179986356,70.0
VHL13732,29,1034,2002,18,181806.0,0,0,1,0,0,1,0.887559567828014,12.110695463481248,1.1494771567604867,1.8
VHL14171,44,783,2018,2,41800.44,0,0,1,0,1,0,-0.6580318370475374,10.640662144773236,-0.8430902098691755,5.65
VHL17423,53,1246,2006,18,121233.0,0,0,1,0,1,0,0.2188639234012728,11.705469592784356,0.4828199405439912,7.3
VHL11482,34,466,2007,10,143493.8402366864,1,0,0,0,0,1,0.46461247320979715,11.874047388080616,0.7475127553775808,1.3
VHL16136,53,993,2011,2,86452.0,0,0,1,0,1,0,-0.165100932372859,11.36734462560381,0.0012574466352464567,6.3
VHL15219,53,38,2013,18,90549.53316326531,0,0,1,0,1,0,-0.1198662142778391,11.413652307729691,0.06354347462531215,13.0
VHL11382,34,589,2017,9,40000.0,1,0,0,0,1,0,-0.6779077947523182,10.596634733096073,-0.8870118678971208,25.0
VHL12533,29,296,2012,22,89000.0,1,0,0,0,1,0,-0.13697228591322622,11.396391648714276,0.04019642588623878,6.2
VHL14184,17,122,2005,3,159236.51184834124,1,0,0,0,0,1,0.6384036993064754,11.978145871877734,0.9198038588109355,1.3
VHL13554,8,529,2010,22,108974.3137254902,1,0,0,0,1,0,0.08353415406248191,11.598867479545953,0.3241383659865773,3.4
VHL11905,53,428,2006,17,144341.046692607,1,0,0,0,1,0,0.47396520903275974,11.879934158176853,0.7570716879941132,3.1
VHL16554,29,777,2013,2,69785.0,0,0,1,0,1,0,-0.349096281879413,11.153174365942744,-0.27272108339449885,27.0
VHL14656,29,1044,2008,2,69805.0,0,0,1,0,1,0,-0.3488754918758052,11.153460919422749,-0.27236947674365763,5.5
VHL19675,53,878,2010,17,40000.0,1,0,0,0,1,0,-0.6779077947523182,10.596634733096073,-0.8870118678971208,3.7
VHL18964,53,317,2013,9,102247.0,1,0,0,0,0,1,0.009267972976395247,11.535146733621325,0.23236801385714193,4.0
VHL17301,29,481,2010,3,108974.3137254902,0,0,1,0,1,0,0.08353415406248191,11.598867479545953,0.3241383659865773,5.63
VHL10952,19,1152,2016,9,89700.0,1,0,0,0,0,1,-0.12924463578695347,11.404226048046887,0.050774027306624225,4.9
VHL11128,53,317,2008,22,84045.0,0,0,1,0,1,0,-0.19167300930705683,11.339107648667495,-0.036178174498462494,3.9
VHL12682,53,1242,2007,18,143493.8402366864,1,0,0,0,0,1,0.46461247320979715,11.874047388080616,0.7475127553775808,5.0
VHL14720,53,668,2011,22,94903.33950617284,0,0,1,0,1,0,-0.07180236836992994,11.46061417371726,0.12786027506105396,9.0
VHL18648,29,1053,2019,22,11000.0,0,0,1,0,1,0,-0.9980532999836175,9.305650551780507,-1.8919651869822816,22.8
VHL10999,19,745,2011,17,499247.0,1,0,0,0,0,1,4.391949544591079,13.120856242246488,3.3468759922336297,1.74
VHL16411,53,407,2017,9,29000.0,0,1,0,0,1,0,-0.7993422967366042,10.275051108968611,-1.186091735508977,7.5
VHL11010,3,13,2008,2,121487.4181459566,1,0,0,0,0,1,0.2216725725694551,11.70756598204635,0.48600663384708825,2.2
VHL13377,53,1242,2008,18,121487.4181459566,0,0,1,0,1,0,0.2216725725694551,11.70756598204635,0.48600663384708825,6.5
VHL10354,53,32,2017,8,81940.0,0,0,1,0,1,0,-0.214911157186777,11.313742551100862,-0.06945918829882324,14.0
VHL19108,34,572,2012,2,99934.25974025975,0,0,1,0,0,1,-0.016263523538201655,11.512267846188987,0.19996642716431118,18.0
VHL18745,53,317,2012,22,99934.25974025975,0,1,0,0,1,0,-0.016263523538201655,11.512267846188987,0.19996642716431118,6.0
VHL15736,34,589,2017,2,48387.0,0,0,1,0,1,0,-0.5853195067393904,10.786986461585292,-0.6916197012619277,19.5
VHL10657,53,979,2014,9,76863.12406015038,0,0,1,0,0,1,-0.27095733004056266,11.24978150940457,-0.15194420959697513,6.85
VHL15602,53,698,2020,22,1000.0,1,0,0,1,0,0,-1.1084483017875137,6.907755278982137,-2.82931011684977,26.3
VHL17625,53,979,2008,2,121487.4181459566,0,0,1,0,1,0,0.2216725725694551,11.70756598204635,0.48600663384708825,4.3
VHL16563,19,1204,2015,18,95.0,1,0,0,0,1,0,-1.1184390494507666,4.553876891600541,-3.1955824727584483,5.6
VHL13196,34,464,2017,22,46352.0,0,0,1,0,1,0,-0.6077848896064832,10.744019720009131,-0.7369909128611255,20.3
VHL17195,29,626,2014,2,43000.0,1,0,0,0,0,1,-0.6447892942111493,10.668955394675699,-0.8144671907605043,19.5
VHL11794,34,466,2011,2,94903.33950617284,1,0,0,0,1,0,-0.07180236836992994,11.46061417371726,0.12786027506105396,6.5
VHL10082,53,547,2007,9,116766.0,0,0,1,0,1,0,0.1695504760954723,11.66792721110922,0.42618799591428186,7.29
VHL18171,53,407,2009,18,245524.0,0,1,0,0,0,1,1.5909744403220805,12.41114998111268,1.7158617284617086,2.59
VHL12831,29,1038,2006,18,125847.0,1,0,0,0,0,1,0.26980017723359057,11.74282216237707,0.5399884203337527,3.6
VHL19921,29,1030,2006,9,144341.046692607,1,0,0,0,1,0,0.47396520903275974,11.879934158176853,0.7570716879941132,3.95
VHL19537,34,590,2016,2,95738.0,1,0,0,0,1,0,-0.06258813369776087,11.469370572818129,0.1399825237265255,37.5
VHL16356,17,121,2006,18,102144.0,1,0,0,0,0,1,0.008130904457815115,11.534138861369426,0.23093459147624162,1.8
VHL10225,53,317,2009,9,113781.62318840579,0,0,1,0,1,0,0.13660444774552744,11.642036304228593,0.3876089068614591,3.85
VHL14969,53,1293,2012,22,50000.0,1,0,0,0,1,0,-0.5675127929484218,10.819778284410283,-0.656481415121105,9.5
VHL14179,29,478,2005,8,34586.0,0,0,1,0,1,0,-0.7376756487289476,10.451204254885868,-1.0268852478314878,3.5
VHL16186,53,1159,2005,22,159236.51184834124,0,0,1,0,1,0,0.6384036993064754,11.978145871877734,0.9198038588109355,3.2
VHL12297,37,881,2011,16,86588.0,0,0,1,0,1,0,-0.163599560348326,11.368916516819747,0.0033534561848505466,3.04
VHL15258,53,668,2011,18,85213.0,1,0,0,0,0,1,-0.17877887309636176,11.352909283337558,-0.017931567334032734,4.6
VHL19191,34,599,2017,2,51000.0,0,0,1,0,1,0,-0.5564732927680323,10.839580911706463,-0.6350447274235667,31.5
VHL13692,28,1066,2012,22,56000.0,0,1,0,0,1,0,-0.5012757918660841,10.933106969717286,-0.5315500791922738,12.2
VHL11834,53,662,2008,3,76000.0,0,0,1,0,1,0,-0.2804857882582914,11.238488619268468,-0.1662966975241771,7.0
VHL17685,29,473,2003,2,128855.0,1,0,0,0,1,0,0.3030069937762026,11.76644302013942,0.5765694303387625,3.1
VHL10792,34,1126,2014,22,76863.12406015038,0,0,1,0,1,0,-0.27095733004056266,11.24978150940457,-0.15194420959697513,30.5
VHL10856,34,571,2009,2,63556.0,1,0,0,0,1,0,-0.41786132850306,11.059676686008258,-0.3853866854225159,35.0
VHL10530,53,659,2008,8,121487.4181459566,1,0,0,0,0,1,0.2216725725694551,11.70756598204635,0.48600663384708825,5.5
VHL19386,29,899,2016,17,60559.82010582011,0,0,1,0,1,0,-0.4509376569853387,11.011386917595361,-0.4419986119083632,16.5
VHL14571,37,973,2005,2,159236.51184834124,0,0,1,0,0,1,0.6384036993064754,11.978145871877734,0.9198038588109355,1.69
VHL10051,53,317,2012,9,48560.0,1,0,0,0,1,0,-0.5834096732081829,10.79055542573338,-0.6878169536307661,5.6
VHL14905,53,317,2012,18,95000.0,1,0,0,0,1,0,-0.07073528483088842,11.461632170582678,0.129267466861512,5.1
VHL19368,53,317,2008,17,69532.0,0,0,1,0,1,0,-0.35188927542505155,11.149542357241431,-0.2771742492462042,4.0
VHL11211,53,815,2014,2,76863.12406015038,1,0,0,0,0,1,-0.27095733004056266,11.24978150940457,-0.15194420959697513,15.5
VHL17704,29,1044,2012,2,99934.25974025975,0,0,1,0,1,0,-0.016263523538201655,11.512267846188987,0.19996642716431118,11.0
VHL19850,34,255,2009,9,77475.0,1,0,0,0,1,0,-0.26420252549221673,11.25771058265595,-0.1418293382188595,3.4
VHL18803,53,324,2008,17,68532.0,0,0,1,0,1,0,-0.3629287756054412,11.135056068452863,-0.29487356292609174,3.9
VHL16505,37,177,2001,10,50000.0,1,0,0,0,1,0,-0.5675127929484218,10.819778284410283,-0.656481415121105,1.45
VHL15483,14,492,2008,17,169315.0,0,1,0,0,0,1,0.749665171074767,12.039516164314602,1.024678068843263,3.6
VHL14940,29,1040,2007,9,177336.0,0,0,1,0,0,1,0.8382130020216724,12.085801517136593,1.1054388432613735,3.94
VHL15854,23,1381,2008,2,70000.0,1,0,0,0,1,0,-0.3467227893406292,11.156250521031495,-0.26894454265893253,8.0
VHL15605,53,407,2006,18,283572.0,1,0,0,0,0,1,2.0110053431855452,12.555221338159434,2.011726888571202,1.69
VHL12969,53,677,2004,17,183420.56953642383,1,0,0,0,1,0,0.9053836085166165,12.119536989202564,1.1652205692105644,4.0
VHL17774,34,1324,2014,22,27875.0,1,0,0,0,1,0,-0.8117617344395425,10.23548550876242,-1.2203821203851264,41.0
VHL11512,34,583,2013,17,90549.53316326531,0,0,1,0,1,0,-0.1198662142778391,11.413652307729691,0.06354347462531215,15.3
VHL14630,29,625,2014,22,76863.12406015038,0,0,1,0,1,0,-0.27095733004056266,11.24978150940457,-0.15194420959697513,18.9
VHL16706,37,1322,2007,10,100000.0,1,0,0,0,1,0,-0.015537783928940256,11.512925464970229,0.2008937607438811,2.0
VHL17808,29,1030,2020,22,21000.0,1,0,0,1,0,0,-0.8876582981797212,9.95227771670556,-1.4510764854948102,27.5
VHL16500,53,437,2005,18,65045.0,0,0,1,0,1,0,-0.40142351273445986,11.08283461703566,-0.3578599679498588,2.65
VHL18543,29,773,2008,2,26829.0,1,0,0,0,0,1,-0.82330905162823,10.197238671014292,-1.2530339885119186,26.0
VHL19172,53,317,2007,18,65000.0,1,0,0,0,1,0,-0.40192029024257736,11.082142548877775,-0.35868617867177016,2.75
VHL15329,29,1040,2008,2,121487.4181459566,0,0,1,0,1,0,0.2216725725694551,11.70756598204635,0.48600663384708825,5.5
VHL10310,16,1270,2011,18,96800.0,1,0,0,0,0,1,-0.05086418450618708,11.480402273264668,0.15531328928362617,5.5
VHL13303,53,1242,2014,2,76863.12406015038,1,0,0,0,1,0,-0.27095733004056266,11.24978150940457,-0.15194420959697513,13.1
VHL13661,29,481,2008,9,99874.0,0,0,1,0,1,0,-0.01692876095166935,11.511664670502805,0.19911607345990945,4.2
VHL13191,14,515,2010,9,110000.0,0,1,0,0,0,1,0.09485721787495606,11.608235644774552,0.33782227006990806,2.0
VHL18156,53,429,2018,17,42000.0,1,0,0,0,1,0,-0.655828794391539,10.645424897265505,-0.838293866577448,8.0
VHL19703,53,186,2014,2,61792.0,1,0,0,0,1,0,-0.4373350068212673,11.03152918522824,-0.41851366724956107,7.85
VHL14819,34,246,2018,2,41852.0,0,0,1,0,1,0,-0.6574626404182365,10.641894864500937,-0.8418496441968538,21.0
VHL16746,53,662,2008,8,71000.0,1,0,0,0,1,0,-0.3356832891602396,11.170435156023453,-0.2514720134638279,6.5
VHL10042,39,4,2005,9,98232.0,1,0,0,0,1,0,-0.035055620247869124,11.495087306840349,0.1758229572496889,1.45
VHL14635,53,317,2012,10,99934.25974025975,0,0,1,0,1,0,-0.016263523538201655,11.512267846188987,0.19996642716431118,6.85
VHL17377,53,35,2011,9,77565.0,0,0,1,0,1,0,-0.26320897047598163,11.258871573498432,-0.14034569054888388,13.0
VHL14224,40,1329,2009,3,87500.0,0,0,1,0,1,0,-0.15353153618381066,11.379394072345706,0.017357196524310288,3.1
VHL16229,34,252,2016,22,60559.82010582011,0,0,1,0,1,0,-0.4509376569853387,11.011386917595361,-0.4419986119083632,14.5
VHL11161,53,1004,2008,8,51278.0,0,0,1,0,1,0,-0.553404311717884,10.84501708927391,-0.6291311622626999,4.55
VHL17625,53,443,2018,9,24000.0,1,0,0,0,1,0,-0.8545397976385523,10.085809109330082,-1.3454525249643445,7.55
VHL18162,53,1394,2017,18,40124.0,1,0,0,0,1,0,-0.6765388967299498,10.599729938003376,-0.8839485045937128,10.5
VHL18250,53,1265,2004,18,183420.56953642383,0,1,0,0,1,0,0.9053836085166165,12.119536989202564,1.1652205692105644,4.9
VHL10902,53,675,2007,2,170000.0,0,0,1,0,1,0,0.757227228698334,12.043553716032399,1.031665497456387,4.6
VHL16164,29,484,2013,2,102687.0,0,0,1,0,1,0,0.014125353055766685,11.539440805625956,0.23848142783578355,8.5
VHL18021,53,407,2013,22,90549.53316326531,1,0,0,0,1,0,-0.1198662142778391,11.413652307729691,0.06354347462531215,4.35
VHL15624,0,860,2008,8,84253.0,0,0,1,0,1,0,-0.1893767932695358,11.341579455889253,-0.03291745700317433,4.15
VHL17407,34,252,2015,2,91238.0,0,0,1,0,1,0,-0.11226588450951422,11.42122675594764,0.0738381556432054,13.5
VHL18858,34,589,2018,9,41800.44,1,0,0,0,1,0,-0.6580318370475374,10.640662144773236,-0.8430902098691755,23.5
VHL15707,53,317,2005,2,98000.0,0,1,0,0,1,0,-0.03761678428971952,11.49272275765271,0.17251265787094003,2.55
VHL11473,17,121,2003,9,150817.0,1,0,0,0,0,1,0.5454564967379196,11.923822460297698,0.8290283336172514,1.58
VHL14188,34,595,2010,22,254137.0,0,0,1,0,1,0,1.6860576553757765,12.445628770671656,1.785172619833453,7.4
VHL12858,34,593,2015,9,27000.0,0,0,1,0,1,0,-0.8214212970973834,10.203592144986466,-1.2476433703729592,10.5
VHL12326,34,593,2015,22,80214.0,0,0,1,0,1,0,-0.2339653344981295,11.292453342211177,-0.09714114031175844,12.5
VHL16437,53,1309,2010,22,95608.0,0,0,1,0,1,0,-0.06402326872121152,11.468011777546717,0.13809872979419713,7.5
VHL10531,53,1308,2015,2,58321.0,1,0,0,0,1,0,-0.47565311194739973,10.973717513311941,-0.4854308645568585,8.8
VHL19696,29,1030,2007,8,143493.8402366864,1,0,0,0,0,1,0.46461247320979715,11.874047388080616,0.7475127553775808,3.5
VHL17729,53,698,2021,17,164.0,1,0,0,1,0,0,-1.1176773239383195,5.099866427824199,-3.137627049717576,37.0
VHL13351,53,317,2010,9,111800.0,0,1,0,0,0,1,0.1147283181996574,11.624466839703135,0.36164868116752596,2.6
VHL11329,40,1328,2009,22,52352.0,1,0,0,0,1,0,-0.5415478885241455,10.865745419962419,-0.6064679816127484,3.3
VHL19675,29,1037,2005,8,159236.51184834124,0,0,1,0,1,0,0.6384036993064754,11.978145871877734,0.9198038588109355,4.9
VHL19110,29,1040,2011,2,140000.0,0,0,1,0,1,0,0.42604222328664504,11.84939770159144,0.7077223807655098,8.6
VHL17078,34,466,2008,2,111000.0,1,0,0,0,0,1,0.1058967180553457,11.617285480294472,0.3510884102449153,2.3
VHL15733,29,1040,2007,9,143493.8402366864,1,0,0,0,0,1,0.46461247320979715,11.874047388080616,0.7475127553775808,3.6
VHL13612,53,685,2010,17,77000.0,1,0,0,0,1,0,-0.2694462880779018,11.251560700835821,-0.14967725187883063,7.0
VHL10186,53,693,2017,22,32081.0,1,0,0,0,1,0,-0.7653295966808237,10.376019233564437,-1.0961674069570206,16.5
VHL11515,53,186,2009,9,113781.62318840579,1,0,0,0,0,1,0.13660444774552744,11.642036304228593,0.3876089068614591,2.48
VHL15841,53,1246,2006,18,92147.0,1,0,0,0,0,1,-0.10223097884554004,11.43114040695218,0.08735781921558201,4.0
VHL11841,34,595,2013,22,90549.53316326531,0,0,1,0,1,0,-0.1198662142778391,11.413652307729691,0.06354347462531215,10.8
VHL19061,53,317,2014,17,76863.12406015038,0,1,0,0,1,0,-0.27095733004056266,11.24978150940457,-0.15194420959697513,5.1
VHL19694,19,1204,2011,18,94903.33950617284,1,0,0,0,1,0,-0.07180236836992994,11.46061417371726,0.12786027506105396,4.2
VHL10581,28,1063,2014,2,76863.12406015038,0,0,1,0,1,0,-0.27095733004056266,11.24978150940457,-0.15194420959697513,16.5
VHL15050,29,625,2015,9,84000.0,0,0,1,0,1,0,-0.19216978681517438,11.33857207782545,-0.036884268708947766,20.0
VHL13318,53,407,2006,18,144341.046692607,1,0,0,0,1,0,0.47396520903275974,11.879934158176853,0.7570716879941132,2.3
VHL15193,53,186,2014,22,100000.0,1,0,0,0,1,0,-0.015537783928940256,11.512925464970229,0.2008937607438811,8.9
VHL14706,53,317,2013,18,86352.0,0,0,1,0,1,0,-0.16620488239089795,11.366187244858423,-0.0002850263459129946,5.8
VHL17721,39,76,2021,17,8676.141025641025,1,0,0,0,1,0,-1.0237075415502535,9.068332126498964,-2.0280190513151566,21.8
VHL13968,53,407,2009,9,113781.62318840579,1,0,0,0,0,1,0.13660444774552744,11.642036304228593,0.3876089068614591,1.55
VHL14464,34,595,2010,2,237340.0,1,0,0,0,0,1,1.500627170845772,12.37724899121913,1.6486085301428457,5.63
VHL16961,34,846,2008,8,121487.4181459566,1,0,0,0,0,1,0.2216725725694551,11.70756598204635,0.48600663384708825,3.75
VHL17631,19,634,2015,9,127274.0,1,0,0,0,1,0,0.2855535439910066,11.754097521737117,0.5574085484490592,11.25
VHL14754,29,473,2015,22,67361.31967213115,0,1,0,0,1,0,-0.3758525012961279,11.117826240056415,-0.3157960856466982,9.0
VHL11718,29,481,2007,22,143493.8402366864,0,0,1,0,1,0,0.46461247320979715,11.874047388080616,0.7475127553775808,4.0
VHL13474,54,643,1992,17,124103.0,1,0,0,0,1,0,0.25054728891899103,11.728867144953695,0.5185333294483024,1.7
VHL16242,17,949,2011,9,98566.0,1,0,0,0,1,0,-0.03136842718761899,11.498481653537818,0.18058024361862576,5.5
VHL19454,14,534,2008,2,121487.4181459566,1,0,0,0,0,1,0.2216725725694551,11.70756598204635,0.48600663384708825,5.7
VHL18541,29,1030,2006,18,63524.0,0,0,1,0,1,0,-0.4182145925088325,11.059173066230537,-0.38598257628498184,5.2
VHL11662,39,8,2009,3,113781.62318840579,1,0,0,0,0,1,0.13660444774552744,11.642036304228593,0.3876089068614591,1.5
VHL15618,29,777,2017,3,44700.0,0,0,1,0,1,0,-0.626022143904487,10.707728780601661,-0.7747291323006341,48.0
VHL10832,53,699,2010,22,108974.3137254902,1,0,0,0,0,1,0.08353415406248191,11.598867479545953,0.3241383659865773,7.5
VHL18285,29,725,2008,18,158297.0,1,0,0,0,1,0,0.6280319580872341,11.972228294331343,0.9098225534542611,5.4
VHL10130,29,610,2006,9,116138.0,0,0,1,0,1,0,0.16261766998218763,11.662534418181933,0.41812047644693406,3.03
VHL15773,53,317,2020,2,17672.685714285715,0,0,1,1,0,0,-0.924390184837077,9.779775546649434,-1.5796872214687314,19.8
VHL15113,53,659,2014,9,76863.12406015038,0,0,1,0,1,0,-0.27095733004056266,11.24978150940457,-0.15194420959697513,12.3
VHL11167,29,478,2006,2,102000.0,0,1,0,0,1,0,0.006541216431839008,11.532728092266408,0.22892909780626297,3.3
VHL17342,29,481,2011,2,94903.33950617284,0,0,1,0,1,0,-0.07180236836992994,11.46061417371726,0.12786027506105396,4.5
VHL17354,29,1040,2010,4,108974.3137254902,0,0,1,0,1,0,0.08353415406248191,11.598867479545953,0.3241383659865773,9.0
VHL19549,53,317,2014,18,85000.0,1,0,0,0,1,0,-0.18113028663478473,11.350406535472453,-0.021247594738600578,5.6
VHL13502,53,407,2012,2,246195.0,1,0,0,0,0,1,1.598381944943122,12.413879183834146,1.7213144437724077,2.03
VHL14235,53,317,2006,3,169000.0,0,1,0,0,1,0,0.7461877285179443,12.037653993905211,1.0214590562738568,2.5
VHL17012,53,979,2002,10,70000.0,1,0,0,0,0,1,-0.3467227893406292,11.156250521031495,-0.26894454265893253,1.5
VHL15502,29,1030,2018,2,25000.0,1,0,0,0,1,0,-0.8435002974581627,10.126631103850338,-1.312057049676319,28.5
VHL12398,53,206,2012,2,130000.0,1,0,0,0,0,1,0.3156472214827487,11.77528972943772,0.5903564402037906,2.8
VHL18766,34,593,2012,17,99934.25974025975,1,0,0,0,1,0,-0.016263523538201655,11.512267846188987,0.19996642716431118,7.5
VHL17327,29,729,2010,2,108974.3137254902,0,1,0,0,1,0,0.08353415406248191,11.598867479545953,0.3241383659865773,4.5
VHL18717,29,1037,2005,18,159236.51184834124,1,0,0,0,1,0,0.6384036993064754,11.978145871877734,0.9198038588109355,4.8
VHL17775,39,65,2003,9,180236.37209302327,1,0,0,0,0,1,0.8702316602657998,12.102024446702393,1.1340896106185363,0.95
VHL17299,14,1218,2006,3,115252.0,1,0,0,0,1,0,0.1528366728223624,11.654876314287499,0.4066929982650311,5.0
VHL15962,53,659,2012,3,122807.0,0,0,1,0,1,0,0.2362400966852061,11.718369296327884,0.5024696784967709,9.45
VHL14429,29,777,2017,2,48387.0,0,0,1,0,1,0,-0.5853195067393904,10.786986461585292,-0.6916197012619277,53.0
VHL10261,17,121,2013,22,90549.53316326531,1,0,0,0,1,0,-0.1198662142778391,11.413652307729691,0.06354347462531215,8.0
VHL13811,34,842,2014,9,45056.0,1,0,0,0,0,1,-0.6220920818402682,10.715661439517714,-0.7665253439730149,8.5
VHL12228,34,846,2012,22,45000.0,0,0,1,0,0,1,-0.62271029385037,10.714417768752456,-0.7678131880315625,9.5
VHL17887,34,466,2011,2,94903.33950617284,1,0,0,0,0,1,-0.07180236836992994,11.46061417371726,0.12786027506105396,4.5
VHL16010,53,698,2019,22,15000.0,1,0,0,0,1,0,-0.953895299262059,9.615805480084347,-1.6942257659084075,19.0
VHL14164,34,250,2013,9,76441.0,1,0,0,0,1,0,-0.2756173686787396,11.244274480424577,-0.1589511046443789,6.19
VHL12422,24,396,2008,22,110899.0,1,0,0,0,0,1,0.10478172853712635,11.616375156165253,0.3497518638685331,3.6
VHL10942,39,78,2013,9,55454.0,1,0,0,0,1,0,-0.5073033589645768,10.923309127237175,-0.5425688061735116,4.6
VHL11126,53,322,2008,9,140000.0,0,0,1,0,1,0,0.42604222328664504,11.84939770159144,0.7077223807655098,3.2
VHL18685,53,668,2019,22,23000.0,0,0,1,0,1,0,-0.8655792978189419,10.043249494911286,-1.3797120591818415,23.5
VHL16703,3,13,2006,2,201478.0,0,0,1,0,1,0,1.104728615376639,12.21343547326674,1.3357861779034241,3.38
VHL17480,14,519,2016,18,75300.0,0,0,1,0,1,0,-0.28821343838456415,11.229235413787984,-0.178010201654221,12.0
VHL12313,34,593,2015,22,71000.0,0,0,1,0,1,0,-0.3356832891602396,11.170435156023453,-0.2514720134638279,12.3
VHL13173,34,590,2016,2,60559.82010582011,1,0,0,0,1,0,-0.4509376569853387,11.011386917595361,-0.4419986119083632,22.0
VHL15453,17,375,2009,2,84642.0,1,0,0,0,1,0,-0.18508242769936423,11.346185876302558,-0.02683250343682323,2.85
VHL13570,19,1204,2012,2,83552.0,0,0,1,0,1,0,-0.19711548289598893,11.333224471498855,-0.043926505475778824,2.31
VHL13901,53,317,2016,17,60559.82010582011,1,0,0,0,1,0,-0.4509376569853387,11.011386917595361,-0.4419986119083632,5.35
VHL13228,34,252,2011,22,23000.0,0,0,1,0,1,0,-0.8655792978189419,10.043249494911286,-1.3797120591818415,13.5
VHL19948,29,481,2012,17,140000.0,0,0,1,0,1,0,0.42604222328664504,11.84939770159144,0.7077223807655098,6.77
VHL10573,53,317,2016,2,113580.0,1,0,0,0,1,0,0.13437862852075094,11.640262713431424,0.38498027043450045,6.8
VHL16026,19,717,2020,16,1000.0,1,0,0,1,0,0,-1.1084483017875137,6.907755278982137,-2.82931011684977,18.5
VHL10724,29,481,2008,18,166800.0,0,0,1,0,1,0,0.7219008281210871,12.024550768906783,0.9988738667130176,4.5
VHL16765,53,422,2008,2,98350.0,0,0,1,0,1,0,-0.03375295922658315,11.496287823817205,0.17750480599520332,2.9
VHL17188,29,1046,2017,2,50000.0,0,0,1,0,1,0,-0.5675127929484218,10.819778284410283,-0.656481415121105,24.0
VHL13000,53,428,2007,22,100000.0,0,0,1,0,1,0,-0.015537783928940256,11.512925464970229,0.2008937607438811,2.9
VHL19272,34,588,2018,3,41800.44,0,0,1,0,1,0,-0.6580318370475374,10.640662144773236,-0.8430902098691755,22.0
VHL17555,34,252,2015,2,34215.0,1,0,0,0,1,0,-0.7417713032958722,10.440419423386597,-1.0369476730448253,10.5
VHL13985,53,803,2012,2,85585.0,1,0,0,0,1,0,-0.1746721790292568,11.357265313129764,-0.01215235679519364,13.5
VHL14390,34,589,2018,9,65042.0,1,0,0,0,1,0,-0.401456631235001,11.082788494056414,-0.35791503776458755,19.0
VHL16602,53,317,2015,22,67361.31967213115,1,0,0,0,1,0,-0.3758525012961279,11.117826240056415,-0.3157960856466982,5.5
VHL13766,53,441,2005,17,156362.0,0,0,1,0,0,1,0.6066705252381802,11.959929110820227,0.8891502692375,2.03
VHL10482,29,1044,2017,2,38000.0,0,0,1,0,1,0,-0.6999867951130975,10.545341438708522,-0.9372466209002948,17.4
VHL19595,34,1117,2008,2,34590.0,0,0,1,0,1,0,-0.7376314907282261,10.451319901931214,-1.026777119388562,5.83
VHL12438,53,428,2004,3,52352.0,1,0,0,0,1,0,-0.5415478885241455,10.865745419962419,-0.6064679816127484,2.8
VHL19694,29,901,2016,18,40000.0,0,0,1,0,1,0,-0.6779077947523182,10.596634733096073,-0.8870118678971208,16.8
VHL18108,53,429,2018,8,41800.44,1,0,0,0,1,0,-0.6580318370475374,10.640662144773236,-0.8430902098691755,7.4
VHL14000,29,774,2020,2,3000.0,0,0,1,0,1,0,-1.0863693014267346,8.006367567650246,-2.50462396701637,77.0
VHL16360,34,252,2011,18,87000.0,0,0,1,0,1,0,-0.15905128627400547,11.37366339763672,0.009690845421818823,5.55
VHL12232,40,1325,2011,18,69852.0,1,0,0,0,1,0,-0.34835663536732686,11.154133997059736,-0.27154344405405834,3.9
VHL15840,17,148,2010,9,108974.3137254902,0,0,1,0,1,0,0.08353415406248191,11.598867479545953,0.3241383659865773,4.5
VHL10425,29,630,2007,9,143493.8402366864,0,0,1,0,1,0,0.46461247320979715,11.874047388080616,0.7475127553775808,6.5
VHL19565,29,481,2008,17,90000.0,0,0,1,0,1,0,-0.1259327857328366,11.407564949312402,0.05529179912853569,3.3
VHL13820,29,484,2014,17,38000.0,1,0,0,0,1,0,-0.6999867951130975,10.545341438708522,-0.9372466209002948,9.2
VHL16607,36,888,2020,22,17672.685714285715,1,0,0,1,0,0,-0.924390184837077,9.779775546649434,-1.5796872214687314,15.0
VHL10803,53,1251,2004,2,183420.56953642383,0,1,0,0,0,1,0.9053836085166165,12.119536989202564,1.1652205692105644,2.8
VHL19845,53,317,2008,8,98000.0,1,0,0,0,0,1,-0.03761678428971952,11.49272275765271,0.17251265787094003,2.65
VHL19199,37,905,2021,22,8676.141025641025,1,0,0,1,0,0,-1.0237075415502535,9.068332126498964,-2.0280190513151566,73.0
VHL15316,34,257,2016,22,21000.0,1,0,0,0,1,0,-0.8876582981797212,9.95227771670556,-1.4510764854948102,19.5
VHL16773,53,784,2013,2,86233.0,1,0,0,0,0,1,-0.16751858291236432,11.364808214017287,-0.0021219962983448537,16.0
VHL17472,53,1245,2008,9,121487.4181459566,0,0,1,0,1,0,0.2216725725694551,11.70756598204635,0.48600663384708825,7.1
VHL10336,53,317,2012,9,99934.25974025975,0,0,1,0,1,0,-0.016263523538201655,11.512267846188987,0.19996642716431118,6.5
